chem_session_id,element_id,element_value
734,3,0.064
735,3,0.083
736,3,0.069
737,3,0.059
738,3,0.065
739,3,0.056
740,3,0.048
741,3,0.066
742,3,0.062
743,3,0.054
744,3,0.06
745,3,0.068
746,3,0.058
747,3,0.061
748,3,0.057
749,3,0.066
750,3,0.062
751,3,0.049
752,3,0.073
753,3,0.062
754,3,0.057
755,3,0.05
756,3,0.054
757,3,0.061
758,3,0.066
759,3,0.057
760,3,0.063
761,3,0.073
762,3,0.072
763,3,0.064
764,3,0.054
765,3,0.049
766,3,0.062
767,3,0.065
768,3,0.05
769,3,0.056
770,3,0.055
771,3,0.071
772,3,0.052
773,3,0.062
774,3,0.067
775,3,0.071
776,3,0.075
777,3,0.074
778,3,0.069
779,3,0.073
780,3,0.075
781,3,0.068
782,3,0.054
783,3,0.064
784,3,0.062
785,3,0.075
786,3,0.071
787,3,0.069
788,3,0.061
789,3,0.063
790,3,0.065
791,3,0.067
792,3,0.074
793,3,0.043
794,3,0.059
795,3,0.059
796,3,0.06
797,3,0.053
798,3,0.054
799,3,0.047
800,3,0.054
801,3,0.076
802,3,0.054
803,3,0.058
804,3,0.058
805,3,0.083
806,3,0.046
807,3,0.066
808,3,0.066
809,3,0.057
810,3,0.06
811,3,0.071
812,3,0.073
813,3,0.07
814,3,0.06
815,3,0.064
816,3,0.06
817,3,0.078
818,3,0.069
819,3,0.068
820,3,0.059
821,3,0.068
822,3,0.069
823,3,0.058
824,3,0.059
825,3,0.064
826,3,0.051
827,3,0.053
828,3,0.065
829,3,0.06
830,3,0.061
831,3,0.052
832,3,0.075
833,3,0.067
834,3,0.058
835,3,0.066
836,3,0.063
837,3,0.057
838,3,0.071
839,3,0.07
840,3,0.072
841,3,0.048
842,3,0.076
843,3,0.079
844,3,0.062
845,3,0.062
846,3,0.052
847,3,0.053
848,3,0.094
849,3,0.069
850,3,0.062
851,3,0.065
852,3,0.065
853,3,0.063
854,3,0.065
855,3,0.071
856,3,0.059
857,3,0.061
858,3,0.052
859,3,0.066
860,3,0.064
861,3,0.06
862,3,0.057
863,3,0.063
864,3,0.061
865,3,0.072
866,3,0.06
867,3,0.048
868,3,0.065
869,3,0.057
870,3,0.064
871,3,0.061
872,3,0.061
873,3,0.064
874,3,0.043
875,3,0.048
876,3,0.064
877,3,0.07
878,3,0.06
879,3,0.06
880,3,0.069
881,3,0.061
882,3,0.074
883,3,0.063
884,3,0.086
885,3,0.071
886,3,0.055
887,3,0.068
888,3,0.066
889,3,0.077
890,3,0.058
891,3,0.058
892,3,0.056
893,3,0.06
894,3,0.075
895,3,0.056
896,3,0.054
897,3,0.066
898,3,0.045
899,3,0.059
900,3,0.074
901,3,0.058
902,3,0.05
903,3,0.058
904,3,0.064
905,3,0.066
906,3,0.073
907,3,0.057
908,3,0.067
909,3,0.064
910,3,0.052
911,3,0.052
912,3,0.073
913,3,0.065
914,3,0.045
915,3,0.073
916,3,0.061
917,3,0.051
918,3,0.057
919,3,0.071
920,3,0.07
921,3,0.078
922,3,0.079
923,3,0.04
924,3,0.064
925,3,0.061
926,3,0.07
927,3,0.061
928,3,0.06
929,3,0.056
930,3,0.055
931,3,0.077
932,3,0.071
933,3,0.087
934,3,0.058
935,3,0.062
936,3,0.061
937,3,0.057
938,3,0.052
939,3,0.055
940,3,0.06
941,3,0.061
942,3,0.071
943,3,0.058
944,3,0.066
945,3,0.053
946,3,0.061
947,3,0.067
948,3,0.065
949,3,0.06
950,3,0.051
951,3,0.066
952,3,0.069
953,3,0.059
954,3,0.06
955,3,0.042
956,3,0.073
957,3,0.069
958,3,0.054
959,3,0.058
960,3,0.05
961,3,0.055
962,3,0.067
963,3,0.077
964,3,0.061
965,3,0.046
966,3,0.088
967,3,0.07
968,3,0.068
969,3,0.056
970,3,0.059
971,3,0.046
972,3,0.062
973,3,0.06
974,3,0.052
975,3,0.08
976,3,0.071
977,3,0.061
978,3,0.071
979,3,0.07
980,3,0.065
981,3,0.055
982,3,0.065
983,3,0.057
984,3,0.055
985,3,0.072
986,3,0.045
987,3,0.077
988,3,0.068
989,3,0.065
990,3,0.055
991,3,0.048
992,3,0.069
993,3,0.067
994,3,0.071
995,3,0.074
996,3,0.057
997,3,0.063
998,3,0.054
999,3,0.044
1000,3,0.067
1001,3,0.078
1002,3,0.047
1003,3,0.053
1004,3,0.072
1005,3,0.081
1006,3,0.061
1007,3,0.059
1008,3,0.055
1009,3,0.06
1010,3,0.066
1011,3,0.067
1012,3,0.051
1013,3,0.048
1014,3,0.067
1015,3,0.053
1016,3,0.065
1017,3,0.049
1018,3,0.042
1019,3,0.062
1020,3,0.064
1021,3,0.066
1022,3,0.049
1023,3,0.063
1024,3,0.066
1025,3,0.056
1026,3,0.07
1027,3,0.06
1028,3,0.048
1029,3,0.052
1030,3,0.06
1031,3,0.058
1032,3,0.059
1033,3,0.043
1034,3,0.058
1035,3,0.065
1036,3,0.057
1037,3,0.054
1038,3,0.065
1039,3,0.07
1040,3,0.066
1041,3,0.061
1042,3,0.075
1043,3,0.055
1044,3,0.051
1045,3,0.058
1046,3,0.058
1047,3,0.067
1048,3,0.067
1049,3,0.049
1050,3,0.059
1051,3,0.059
1052,3,0.068
1053,3,0.067
1054,3,0.065
1055,3,0.058
1056,3,0.056
1057,3,0.061
1058,3,0.06
1059,3,0.05
1060,3,0.066
1061,3,0.07
1062,3,0.053
1063,3,0.058
1064,3,0.058
1065,3,0.067
1066,3,0.074
1067,3,0.059
1068,3,0.067
1069,3,0.055
1070,3,0.067
1071,3,0.053
1072,3,0.055
1073,3,0.048
1074,3,0.057
1075,3,0.064
1076,3,0.049
1077,3,0.063
1078,3,0.06
1079,3,0.04
1080,3,0.069
1081,3,0.078
1082,3,0.077
1083,3,0.061
1084,3,0.048
1085,3,0.064
1086,3,0.066
1087,3,0.059
1088,3,0.053
1089,3,0.057
1090,3,0.048
1091,3,0.062
1092,3,0.069
1093,3,0.064
1094,3,0.055
1095,3,0.075
1096,3,0.05
1097,3,0.062
1098,3,0.053
1099,3,0.072
1100,3,0.054
1101,3,0.065
1102,3,0.057
1103,3,0.053
1104,3,0.042
1105,3,0.054
1106,3,0.055
1107,3,0.059
1108,3,0.063
1109,3,0.062
1110,3,0.06
1111,3,0.067
1112,3,0.057
1113,3,0.073
1114,3,0.064
1115,3,0.053
1116,3,0.062
1117,3,0.065
1118,3,0.057
1119,3,0.049
1120,3,0.066
1121,3,0.06
1122,3,0.075
1123,3,0.072
1124,3,0.059
1125,3,0.052
1126,3,0.067
1127,3,0.058
1128,3,0.056
1129,3,0.06
1130,3,0.072
1131,3,0.066
1132,3,0.055
1133,3,0.054
1134,3,0.056
1135,3,0.055
1136,3,0.06
1137,3,0.07
1138,3,0.074
1139,3,0.055
1140,3,0.056
1141,3,0.055
1142,3,0.065
1143,3,0.055
1144,3,0.073
1145,3,0.07
1146,3,0.071
1147,3,0.075
1148,3,0.071
1149,3,0.065
1150,3,0.082
1151,3,0.067
1152,3,0.07
1153,3,0.047
1154,3,0.057
1155,3,0.072
1156,3,0.062
1157,3,0.064
1158,3,0.048
1159,3,0.065
1160,3,0.075
1161,3,0.065
1162,3,0.066
1163,3,0.066
1164,3,0.063
1165,3,0.059
1166,3,0.058
1167,3,0.05
1168,3,0.066
1169,3,0.062
1170,3,0.061
1171,3,0.058
1172,3,0.081
1173,3,0.067
1174,3,0.062
1175,3,0.054
1176,3,0.048
1177,3,0.073
1178,3,0.063
1179,3,0.065
1180,3,0.076
1181,3,0.071
1182,3,0.053
1183,3,0.055
1184,3,0.07
1185,3,0.055
1186,3,0.068
1187,3,0.062
1188,3,0.054
1189,3,0.051
1190,3,0.048
1191,3,0.068
1192,3,0.06
1193,3,0.065
1194,3,0.079
1195,3,0.049
1196,3,0.059
1197,3,0.075
1198,3,0.061
1199,3,0.053
1200,3,0.068
1201,3,0.147
1202,3,0.108
1203,3,0.112
1204,3,0.095
1205,3,0.13
1206,3,0.093
1207,3,0.142
1208,3,0.08
1209,3,0.119
1210,3,0.085
1211,3,0.118
1212,3,0.054
1213,3,0.096
1214,3,0.09
1215,3,0.1
1216,3,0.122
1217,3,0.1
1218,3,0.12
1219,3,0.063
1220,3,0.187
1221,3,0.085
1222,3,0.098
1223,3,0.123
1224,3,0.124
1225,3,0.137
1226,3,0.089
1227,3,0.056
1228,3,0.059
1229,3,0.103
1230,3,0.057
1231,3,0.134
1232,3,0.094
1233,3,0.123
1234,3,0.128
1235,3,0.154
1236,3,0.116
1237,3,0.096
1238,3,0.081
1239,3,0.071
1240,3,0.1
1241,3,0.182
1242,3,0.128
1243,3,0.108
1244,3,0.107
1245,3,0.116
1246,3,0.167
1247,3,0.105
1248,3,0.08
1249,3,0.185
1250,3,0.122
1251,3,0.061
1252,3,0.062
1253,3,0.137
1254,3,0.121
1255,3,0.087
1256,3,0.132
1257,3,0.098
1258,3,0.107
1259,3,0.109
1260,3,0.086
1261,3,0.145
1262,3,0.097
1263,3,0.161
1264,3,0.092
1265,3,0.144
1266,3,0.114
1267,3,0.138
1268,3,0.083
1269,3,0.118
1270,3,0.058
1271,3,0.128
1272,3,0.074
1273,3,0.072
1274,3,0.086
1275,3,0.105
1276,3,0.117
1277,3,0.06
1278,3,0.138
1279,3,0.076
1280,3,0.174
1281,3,0.139
1282,3,0.126
1283,3,0.093
1284,3,0.115
1285,3,0.081
1286,3,0.174
1287,3,0.129
1288,3,0.175
1289,3,0.135
1290,3,0.12
1291,3,0.092
1292,3,0.076
1293,3,0.133
1294,3,0.124
1295,3,0.123
1296,3,0.074
1297,3,0.141
1298,3,0.175
1299,3,0.091
1300,3,0.131
1301,3,0.093
1302,3,0.118
1303,3,0.108
1304,3,0.11
1305,3,0.144
1306,3,0.12
1307,3,0.165
1308,3,0.049
1309,3,0.113
1310,3,0.125
1311,3,0.1
1312,3,0.05
1313,3,0.16
1314,3,0.091
1315,3,0.064
1316,3,0.077
1317,3,0.115
1318,3,0.104
1319,3,0.116
1320,3,0.113
1321,3,0.063
1322,3,0.101
1323,3,0.184
1324,3,0.095
1325,3,0.098
1326,3,0.057
1327,3,0.102
1328,3,0.096
1329,3,0.122
1330,3,0.109
1331,3,0.101
1332,3,0.079
1333,3,0.123
1334,3,0.106
1335,3,0.137
1336,3,0.089
1337,3,0.056
1338,3,0.121
1339,3,0.179
1340,3,0.127
1341,3,0.087
1342,3,0.164
1343,3,0.142
1344,3,0.189
1345,3,0.216
1346,3,0.123
1347,3,0.117
1348,3,0.082
1349,3,0.096
1350,3,0.087
1351,3,0.069
1352,3,0.137
1353,3,0.098
1354,3,0.083
1355,3,0.104
1356,3,0.124
1357,3,0.118
1358,3,0.074
1359,3,0.103
1360,3,0.123
1361,3,0.114
1362,3,0.139
1363,3,0.14
1364,3,0.109
1365,3,0.162
1366,3,0.141
1367,3,0.099
1368,3,0.092
1369,3,0.093
1370,3,0.08
1371,3,0.133
1372,3,0.119
1373,3,0.087
1374,3,0.153
1375,3,0.152
1376,3,0.142
1377,3,0.076
1378,3,0.069
1379,3,0.069
1380,3,0.061
1381,3,0.141
1382,3,0.081
1383,3,0.1
1384,3,0.123
1385,3,0.148
1386,3,0.122
1387,3,0.112
1388,3,0.058
1389,3,0.124
1390,3,0.133
1391,3,0.103
1392,3,0.132
1393,3,0.138
1394,3,0.125
1395,3,0.158
1396,3,0.16
1397,3,0.161
1398,3,0.068
1399,3,0.099
1400,3,0.049
1401,3,0.13
1402,3,0.164
1403,3,0.106
1404,3,0.136
1405,3,0.14
1406,3,0.123
1407,3,0.107
1408,3,0.113
1409,3,0.138
1410,3,0.154
1411,3,0.079
1412,3,0.161
1413,3,0.117
1414,3,0.142
1415,3,0.133
1416,3,0.12
1417,3,0.101
1418,3,0.12
1419,3,0.127
1420,3,0.116
1421,3,0.062
1422,3,0.1
1423,3,0.128
1424,3,0.085
1425,3,0.125
1426,3,0.107
1427,3,0.084
1428,3,0.174
1429,3,0.053
1430,3,0.127
1431,3,0.11
1432,3,0.112
1433,3,0.125
1434,3,0.104
1435,3,0.061
1436,3,0.1
1437,3,0.135
1438,3,0.095
1439,3,0.166
1440,3,0.119
1441,3,0.121
1442,3,0.076
1443,3,0.081
1444,3,0.078
1445,3,0.124
1446,3,0.11
1447,3,0.133
1448,3,0.138
1449,3,0.13
1450,3,0.153
1451,3,0.171
1452,3,0.106
1453,3,0.113
1454,3,0.128
1455,3,0.105
1456,3,0.082
1457,3,0.15
1458,3,0.096
1459,3,0.125
1460,3,0.085
1461,3,0.168
1462,3,0.119
1463,3,0.075
1464,3,0.074
1465,3,0.116
1466,3,0.123
1467,3,0.154
1468,3,0.098
1469,3,0.091
1470,3,0.092
1471,3,0.182
1472,3,0.099
1473,3,0.16
1474,3,0.149
1475,3,0.113
1476,3,0.091
1477,3,0.091
1478,3,0.139
1479,3,0.111
1480,3,0.183
1481,3,0.106
1482,3,0.092
1483,3,0.163
1484,3,0.111
1485,3,0.11
1486,3,0.106
1487,3,0.068
1488,3,0.116
1489,3,0.087
1490,3,0.054
1491,3,0.103
1492,3,0.102
1493,3,0.135
1494,3,0.198
1495,3,0.092
1496,3,0.174
1497,3,0.122
1498,3,0.102
1499,3,0.105
1500,3,0.1
1501,3,0.143
1502,3,0.056
1503,3,0.085
1504,3,0.053
1505,3,0.079
1506,3,0.106
1507,3,0.073
1508,3,0.146
1509,3,0.158
1510,3,0.134
1511,3,0.131
1512,3,0.143
1513,3,0.118
1514,3,0.084
1515,3,0.127
1516,3,0.132
1517,3,0.127
1518,3,0.105
1519,3,0.102
1520,3,0.111
1521,3,0.142
1522,3,0.188
1523,3,0.122
1524,3,0.105
1525,3,0.16
1526,3,0.18
1527,3,0.075
1528,3,0.171
1529,3,0.102
1530,3,0.131
1531,3,0.069
1532,3,0.124
1533,3,0.14
1534,3,0.077
1535,3,0.128
1536,3,0.072
1537,3,0.118
1538,3,0.1
1539,3,0.166
1540,3,0.09
1541,3,0.145
1542,3,0.102
1543,3,0.15
1544,3,0.062
1545,3,0.101
1546,3,0.096
1547,3,0.087
1548,3,0.105
1549,3,0.093
1550,3,0.09
1551,3,0.133
1552,3,0.117
1553,3,0.06
1554,3,0.064
1555,3,0.083
1556,3,0.102
1557,3,0.087
1558,3,0.087
1559,3,0.115
1560,3,0.069
1561,3,0.061
1562,3,0.124
1563,3,0.113
1564,3,0.084
1565,3,0.096
1566,3,0.121
1567,3,0.111
1568,3,0.118
1569,3,0.115
1570,3,0.108
1571,3,0.132
1572,3,0.128
1573,3,0.083
1574,3,0.063
1575,3,0.146
1576,3,0.128
1577,3,0.131
1578,3,0.089
1579,3,0.095
1580,3,0.139
1581,3,0.112
1582,3,0.088
1583,3,0.062
1584,3,0.169
1585,3,0.07
1586,3,0.121
1587,3,0.062
1588,3,0.115
1589,3,0.049
1590,3,0.183
1591,3,0.099
1592,3,0.153
1593,3,0.098
1594,3,0.154
1595,3,0.071
1596,3,0.148
1597,3,0.159
1598,3,0.135
1599,3,0.088
1600,3,0.106
1601,3,0.098
1602,3,0.135
1603,3,0.116
1604,3,0.112
1605,3,0.123
1606,3,0.085
1607,3,0.115
1608,3,0.147
1609,3,0.154
1610,3,0.128
1611,3,0.135
1612,3,0.164
1613,3,0.127
1614,3,0.114
1615,3,0.139
1616,3,0.143
1617,3,0.066
1618,3,0.06
1619,3,0.151
1620,3,0.1
1621,3,0.09
1622,3,0.094
1623,3,0.115
1624,3,0.135
1625,3,0.073
1626,3,0.054
1627,3,0.092
1628,3,0.139
1629,3,0.16
1630,3,0.113
1631,3,0.104
1632,3,0.114
1633,3,0.114
1634,3,0.071
1635,3,0.106
1636,3,0.135
1637,3,0.049
1638,3,0.15
1639,3,0.157
1640,3,0.083
1641,3,0.1
1642,3,0.148
1643,3,0.081
1644,3,0.137
1645,3,0.107
1646,3,0.145
1647,3,0.081
1648,3,0.079
1649,3,0.127
1650,3,0.107
1651,3,0.099
1652,3,0.108
1653,3,0.111
1654,3,0.049
1655,3,0.077
1656,3,0.134
1657,3,0.172
1658,3,0.122
1659,3,0.115
1660,3,0.082
1661,3,0.083
1662,3,0.147
1663,3,0.153
1664,3,0.125
1665,3,0.127
1666,3,0.161
1667,3,0.142
1668,3,0.108
1669,3,0.099
1670,3,0.158
1671,3,0.131
1672,3,0.134
1673,3,0.114
1674,3,0.131
1675,3,0.087
1676,3,0.079
1677,3,0.216
1678,3,0.145
1679,3,0.106
1680,3,0.068
1681,3,0.127
1682,3,0.117
1683,3,0.093
1684,3,0.084
1685,3,0.11
1686,3,0.081
1687,3,0.136
1688,3,0.082
1689,3,0.077
1690,3,0.097
1691,3,0.103
1692,3,0.161
1693,3,0.108
1694,3,0.089
1695,3,0.153
1696,3,0.109
1697,3,0.098
1698,3,0.078
1699,3,0.081
1700,3,0.121
1701,3,0.083
1702,3,0.131
1703,3,0.083
1704,3,0.086
1705,3,0.153
1706,3,0.155
1707,3,0.136
1708,3,0.122
1709,3,0.138
1710,3,0.102
1711,3,0.12
1712,3,0.106
1713,3,0.068
1714,3,0.102
1715,3,0.074
1716,3,0.12
1717,3,0.13
1718,3,0.077
1719,3,0.128
1720,3,0.097
1721,3,0.128
1722,3,0.101
1723,3,0.104
1724,3,0.068
1725,3,0.184
1726,3,0.101
1727,3,0.102
1728,3,0.209
1729,3,0.098
1730,3,0.118
1731,3,0.068
1732,3,0.116
1733,3,0.125
1734,3,0.137
1735,3,0.179
1736,3,0.153
1737,3,0.138
1738,3,0.106
1739,3,0.069
1740,3,0.094
1741,3,0.109
1742,3,0.142
1743,3,0.123
1744,3,0.099
1745,3,0.135
1746,3,0.14
1747,3,0.185
1748,3,0.076
1749,3,0.082
1750,3,0.161
1751,3,0.137
1752,3,0.062
1753,3,0.111
1754,3,0.069
1755,3,0.138
1756,3,0.086
1757,3,0.076
1758,3,0.128
1759,3,0.106
1760,3,0.104
1761,3,0.124
1762,3,0.089
1763,3,0.099
1764,3,0.107
1765,3,0.122
1766,3,0.094
1767,3,0.086
1768,3,0.12
1769,3,0.086
1770,3,0.101
1771,3,0.103
1772,3,0.119
1773,3,0.131
1774,3,0.151
1775,3,0.175
1776,3,0.169
1777,3,0.149
1778,3,0.139
1779,3,0.105
1780,3,0.066
1781,3,0.111
1782,3,0.132
1783,3,0.085
1784,3,0.119
1785,3,0.114
1786,3,0.167
1787,3,0.101
1788,3,0.056
1789,3,0.058
1790,3,0.127
1791,3,0.079
1792,3,0.097
1793,3,0.146
1794,3,0.111
1795,3,0.111
1796,3,0.07
1797,3,0.145
1798,3,0.126
1799,3,0.09
1800,3,0.131
1801,3,0.1
1802,3,0.099
1803,3,0.085
1804,3,0.12
1805,3,0.082
1806,3,0.086
1807,3,0.065
1808,3,0.107
1809,3,0.083
1810,3,0.066
1811,3,0.088
1812,3,0.128
1813,3,0.114
1814,3,0.109
1815,3,0.076
1816,3,0.093
1817,3,0.122
1818,3,0.121
1819,3,0.108
1820,3,0.127
1821,3,0.124
1822,3,0.08
1823,3,0.098
1824,3,0.106
1825,3,0.11
1826,3,0.117
1827,3,0.104
1828,3,0.111
1829,3,0.119
1830,3,0.132
1831,3,0.067
1832,3,0.091
1833,3,0.104
1834,3,0.12
1835,3,0.081
1836,3,0.079
1837,3,0.137
1838,3,0.068
1839,3,0.118
1840,3,0.094
1841,3,0.095
1842,3,0.072
1843,3,0.101
1844,3,0.084
1845,3,0.112
1846,3,0.111
1847,3,0.131
1848,3,0.086
1849,3,0.105
1850,3,0.087
1851,3,0.11
1852,3,0.126
1853,3,0.093
1854,3,0.075
1855,3,0.091
1856,3,0.128
1857,3,0.105
1858,3,0.097
1859,3,0.088
1860,3,0.11
1861,3,0.094
1862,3,0.14
1863,3,0.115
1864,3,0.105
1865,3,0.076
1866,3,0.138
1867,3,0.111
1868,3,0.108
1869,3,0.084
1870,3,0.082
1871,3,0.081
1872,3,0.115
1873,3,0.102
1874,3,0.095
1875,3,0.091
1876,3,0.091
1877,3,0.111
1878,3,0.087
1879,3,0.122
1880,3,0.074
1881,3,0.101
1882,3,0.086
1883,3,0.074
1884,3,0.099
1885,3,0.08
1886,3,0.099
1887,3,0.082
1888,3,0.139
1889,3,0.085
1890,3,0.087
1891,3,0.111
1892,3,0.078
1893,3,0.108
1894,3,0.099
1895,3,0.08
1896,3,0.097
1897,3,0.075
1898,3,0.081
1899,3,0.085
1900,3,0.094
1901,3,0.078
1902,3,0.084
1903,3,0.103
1904,3,0.092
1905,3,0.077
1906,3,0.117
1907,3,0.083
1908,3,0.09
1909,3,0.087
1910,3,0.112
1911,3,0.112
1912,3,0.106
1913,3,0.105
1914,3,0.092
1915,3,0.123
1916,3,0.11
1917,3,0.087
1918,3,0.106
1919,3,0.113
1920,3,0.099
1921,3,0.084
1922,3,0.08
1923,3,0.141
1924,3,0.107
1925,3,0.123
1926,3,0.097
1927,3,0.085
1928,3,0.116
1929,3,0.132
1930,3,0.122
1931,3,0.091
1932,3,0.078
1933,3,0.1
1934,3,0.084
1935,3,0.066
1936,3,0.08
1937,3,0.116
1938,3,0.112
1939,3,0.089
1940,3,0.082
1941,3,0.075
1942,3,0.087
1943,3,0.089
1944,3,0.099
1945,3,0.075
1946,3,0.082
1947,3,0.089
1948,3,0.083
1949,3,0.086
1950,3,0.086
1951,3,0.098
1952,3,0.09
1953,3,0.117
1954,3,0.109
1955,3,0.103
1956,3,0.068
1957,3,0.072
1958,3,0.096
1959,3,0.13
1960,3,0.078
1961,3,0.094
1962,3,0.12
1963,3,0.103
1964,3,0.11
1965,3,0.114
1966,3,0.082
1967,3,0.096
1968,3,0.089
1969,3,0.115
1970,3,0.103
1971,3,0.122
1972,3,0.111
1973,3,0.093
1974,3,0.082
1975,3,0.118
1976,3,0.127
1977,3,0.078
1978,3,0.093
1979,3,0.132
1980,3,0.102
1981,3,0.086
1982,3,0.09
1983,3,0.092
1984,3,0.091
1985,3,0.065
1986,3,0.108
1987,3,0.116
1988,3,0.066
1989,3,0.095
1990,3,0.124
1991,3,0.096
1992,3,0.103
1993,3,0.07
1994,3,0.088
1995,3,0.094
1996,3,0.088
1997,3,0.079
1998,3,0.101
1999,3,0.084
2000,3,0.082
2001,3,0.082
2002,3,0.119
2003,3,0.106
2004,3,0.106
2005,3,0.068
2006,3,0.111
2007,3,0.109
2008,3,0.077
2009,3,0.071
2010,3,0.081
2011,3,0.097
2012,3,0.073
2013,3,0.129
2014,3,0.108
2015,3,0.117
2016,3,0.097
2017,3,0.109
2018,3,0.124
2019,3,0.098
2020,3,0.124
2021,3,0.094
2022,3,0.08
2023,3,0.087
2024,3,0.09
2025,3,0.101
2026,3,0.121
2027,3,0.134
2028,3,0.121
2029,3,0.085
2030,3,0.067
2031,3,0.075
2032,3,0.107
2033,3,0.103
2034,3,0.081
2035,3,0.065
2036,3,0.113
2037,3,0.097
2038,3,0.089
2039,3,0.125
2040,3,0.085
2041,3,0.121
2042,3,0.109
2043,3,0.087
2044,3,0.11
2045,3,0.126
2046,3,0.107
2047,3,0.078
2048,3,0.094
2049,3,0.099
2050,3,0.078
2051,3,0.106
2052,3,0.067
2053,3,0.086
2054,3,0.105
2055,3,0.135
2056,3,0.094
2057,3,0.12
2058,3,0.112
2059,3,0.124
2060,3,0.108
2061,3,0.121
2062,3,0.08
2063,3,0.111
2064,3,0.095
2065,3,0.101
2066,3,0.115
2067,3,0.103
2068,3,0.086
2069,3,0.082
2070,3,0.08
2071,3,0.098
2072,3,0.113
2073,3,0.123
2074,3,0.104
2075,3,0.067
2076,3,0.091
2077,3,0.082
2078,3,0.084
2079,3,0.096
2080,3,0.071
2081,3,0.092
2082,3,0.107
2083,3,0.127
2084,3,0.08
2085,3,0.08
2086,3,0.103
2087,3,0.092
2088,3,0.079
2089,3,0.081
2090,3,0.12
2091,3,0.111
2092,3,0.087
2093,3,0.103
2094,3,0.076
2095,3,0.122
2096,3,0.114
2097,3,0.083
2098,3,0.104
2099,3,0.125
2100,3,0.072
2101,3,0.103
2102,3,0.106
2103,3,0.099
2104,3,0.112
2105,3,0.109
2106,3,0.091
2107,3,0.137
2108,3,0.105
2109,3,0.118
2110,3,0.067
2111,3,0.099
2112,3,0.135
2113,3,0.085
2114,3,0.107
2115,3,0.101
2116,3,0.082
2117,3,0.084
2118,3,0.104
2119,3,0.099
2120,3,0.092
2121,3,0.111
2122,3,0.109
2123,3,0.093
2124,3,0.106
2125,3,0.094
2126,3,0.129
2127,3,0.141
2128,3,0.084
2129,3,0.079
2130,3,0.105
2131,3,0.086
2132,3,0.092
2133,3,0.068
2134,3,0.122
2135,3,0.113
2136,3,0.087
2137,3,0.066
2138,3,0.1
2139,3,0.094
2140,3,0.103
2141,3,0.087
2142,3,0.075
2143,3,0.089
2144,3,0.117
2145,3,0.085
2146,3,0.101
2147,3,0.075
2148,3,0.074
2149,3,0.115
2150,3,0.109
2151,3,0.068
2152,3,0.09
2153,3,0.114
2154,3,0.086
2155,3,0.13
2156,3,0.088
2157,3,0.089
2158,3,0.075
2159,3,0.118
2160,3,0.082
2161,3,0.068
2162,3,0.116
2163,3,0.108
2164,3,0.139
2165,3,0.093
2166,3,0.11
2167,3,0.096
2168,3,0.071
2169,3,0.097
2170,3,0.078
2171,3,0.11
2172,3,0.101
2173,3,0.092
2174,3,0.08
2175,3,0.093
2176,3,0.085
2177,3,0.09
2178,3,0.105
2179,3,0.108
2180,3,0.092
2181,3,0.086
2182,3,0.066
2183,3,0.115
2184,3,0.079
2185,3,0.087
2186,3,0.081
2187,3,0.096
2188,3,0.075
2189,3,0.093
2190,3,0.115
2191,3,0.098
2192,3,0.095
2193,3,0.1
2194,3,0.088
2195,3,0.081
2196,3,0.069
2197,3,0.071
2198,3,0.071
2199,3,0.079
2200,3,0.097
1,4,0.01
2,4,0.005
3,4,0.01
4,4,0.008
5,4,0.008
6,4,0.01
7,4,0.006
8,4,0.007
9,4,0.017
10,4,0.014
11,4,0.009
12,4,0.019
13,4,0.008
14,4,0.005
15,4,0.004
16,4,0.025
17,4,0.011
18,4,0.006
19,4,0.008
20,4,0.016
21,4,0.018
22,4,0.013
23,4,0.004
24,4,0.002
25,4,0.01
26,4,0.012
27,4,0.014
28,4,0.01
29,4,0.009
30,4,0.004
31,4,0.023
32,4,0.011
33,4,0.012
34,4,0.002
35,4,0.011
36,4,0.011
37,4,0.002
38,4,0.015
39,4,0.009
40,4,0.016
41,4,0.011
42,4,0.018
43,4,0.006
44,4,0.008
45,4,0.012
46,4,0.02
47,4,0.012
48,4,0.006
49,4,0.004
50,4,0.012
51,4,0.015
52,4,0.015
53,4,0.004
54,4,0.007
55,4,0.011
56,4,0.01
57,4,0.007
58,4,0.003
59,4,0.007
60,4,0.013
61,4,0.022
62,4,0.007
63,4,0.008
64,4,0.014
65,4,0.015
66,4,0.014
67,4,0.004
68,4,0.009
69,4,0.016
70,4,0.014
71,4,0.016
72,4,0.011
73,4,0.001
74,4,0.019
75,4,0.007
76,4,0.02
77,4,0.016
78,4,0.002
79,4,0.006
80,4,0.006
81,4,0.018
82,4,0.016
83,4,0.012
84,4,0.006
85,4,0.018
86,4,0.012
87,4,0.01
88,4,0.006
89,4,0.012
90,4,0.008
91,4,0.004
92,4,0.011
93,4,0.007
94,4,0.008
95,4,0.008
96,4,0.008
97,4,0.021
98,4,0.013
99,4,0.001
100,4,0.016
101,4,0.005
102,4,0.01
103,4,0.006
104,4,0.008
105,4,0.011
106,4,0.003
107,4,0.006
108,4,0.016
109,4,0.006
110,4,0.004
111,4,0.013
112,4,0.01
113,4,0.006
114,4,0.012
115,4,0.012
116,4,0.008
117,4,0.007
118,4,0.005
119,4,0.025
120,4,0.011
121,4,0.03
122,4,0.021
123,4,0.002
124,4,0.011
125,4,0.009
126,4,0.015
127,4,0.009
128,4,0.011
129,4,0.017
130,4,0.019
131,4,0.011
